Абсолютный путь,Относительный путь,Класс
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0017.txt,Dataset/Bad/0017.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0018.txt,Dataset/Bad/0018.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0019.txt,Dataset/Bad/0019.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0020.txt,Dataset/Bad/0020.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0021.txt,Dataset/Bad/0021.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0022.txt,Dataset/Bad/0022.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0023.txt,Dataset/Bad/0023.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0024.txt,Dataset/Bad/0024.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0025.txt,Dataset/Bad/0025.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0026.txt,Dataset/Bad/0026.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0027.txt,Dataset/Bad/0027.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0028.txt,Dataset/Bad/0028.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0029.txt,Dataset/Bad/0029.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0030.txt,Dataset/Bad/0030.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0031.txt,Dataset/Bad/0031.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0032.txt,Dataset/Bad/0032.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0033.txt,Dataset/Bad/0033.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0034.txt,Dataset/Bad/0034.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0035.txt,Dataset/Bad/0035.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0036.txt,Dataset/Bad/0036.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0037.txt,Dataset/Bad/0037.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0038.txt,Dataset/Bad/0038.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0039.txt,Dataset/Bad/0039.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0040.txt,Dataset/Bad/0040.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0041.txt,Dataset/Bad/0041.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0042.txt,Dataset/Bad/0042.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0043.txt,Dataset/Bad/0043.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0044.txt,Dataset/Bad/0044.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0045.txt,Dataset/Bad/0045.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0046.txt,Dataset/Bad/0046.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0047.txt,Dataset/Bad/0047.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0048.txt,Dataset/Bad/0048.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0049.txt,Dataset/Bad/0049.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0050.txt,Dataset/Bad/0050.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0051.txt,Dataset/Bad/0051.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0052.txt,Dataset/Bad/0052.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0053.txt,Dataset/Bad/0053.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0054.txt,Dataset/Bad/0054.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0055.txt,Dataset/Bad/0055.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0056.txt,Dataset/Bad/0056.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0057.txt,Dataset/Bad/0057.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0058.txt,Dataset/Bad/0058.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0059.txt,Dataset/Bad/0059.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0060.txt,Dataset/Bad/0060.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0061.txt,Dataset/Bad/0061.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0062.txt,Dataset/Bad/0062.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0063.txt,Dataset/Bad/0063.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0064.txt,Dataset/Bad/0064.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0065.txt,Dataset/Bad/0065.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0066.txt,Dataset/Bad/0066.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0067.txt,Dataset/Bad/0067.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0068.txt,Dataset/Bad/0068.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0069.txt,Dataset/Bad/0069.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0070.txt,Dataset/Bad/0070.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0071.txt,Dataset/Bad/0071.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0072.txt,Dataset/Bad/0072.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0073.txt,Dataset/Bad/0073.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0074.txt,Dataset/Bad/0074.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0075.txt,Dataset/Bad/0075.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0076.txt,Dataset/Bad/0076.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0077.txt,Dataset/Bad/0077.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0078.txt,Dataset/Bad/0078.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0079.txt,Dataset/Bad/0079.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0080.txt,Dataset/Bad/0080.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0081.txt,Dataset/Bad/0081.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0082.txt,Dataset/Bad/0082.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0083.txt,Dataset/Bad/0083.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0084.txt,Dataset/Bad/0084.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0085.txt,Dataset/Bad/0085.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0086.txt,Dataset/Bad/0086.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0087.txt,Dataset/Bad/0087.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0088.txt,Dataset/Bad/0088.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0089.txt,Dataset/Bad/0089.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0090.txt,Dataset/Bad/0090.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0091.txt,Dataset/Bad/0091.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0092.txt,Dataset/Bad/0092.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0093.txt,Dataset/Bad/0093.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0094.txt,Dataset/Bad/0094.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0095.txt,Dataset/Bad/0095.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0096.txt,Dataset/Bad/0096.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0097.txt,Dataset/Bad/0097.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0098.txt,Dataset/Bad/0098.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0099.txt,Dataset/Bad/0099.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0100.txt,Dataset/Bad/0100.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0101.txt,Dataset/Bad/0101.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0102.txt,Dataset/Bad/0102.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0103.txt,Dataset/Bad/0103.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0104.txt,Dataset/Bad/0104.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0105.txt,Dataset/Bad/0105.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0106.txt,Dataset/Bad/0106.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0107.txt,Dataset/Bad/0107.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0108.txt,Dataset/Bad/0108.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0109.txt,Dataset/Bad/0109.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0110.txt,Dataset/Bad/0110.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0111.txt,Dataset/Bad/0111.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0112.txt,Dataset/Bad/0112.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0113.txt,Dataset/Bad/0113.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0114.txt,Dataset/Bad/0114.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0115.txt,Dataset/Bad/0115.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0116.txt,Dataset/Bad/0116.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0117.txt,Dataset/Bad/0117.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0118.txt,Dataset/Bad/0118.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0119.txt,Dataset/Bad/0119.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0120.txt,Dataset/Bad/0120.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0121.txt,Dataset/Bad/0121.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0122.txt,Dataset/Bad/0122.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0123.txt,Dataset/Bad/0123.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0124.txt,Dataset/Bad/0124.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0125.txt,Dataset/Bad/0125.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0126.txt,Dataset/Bad/0126.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0127.txt,Dataset/Bad/0127.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0128.txt,Dataset/Bad/0128.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0129.txt,Dataset/Bad/0129.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0130.txt,Dataset/Bad/0130.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0131.txt,Dataset/Bad/0131.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0132.txt,Dataset/Bad/0132.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0133.txt,Dataset/Bad/0133.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0134.txt,Dataset/Bad/0134.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0135.txt,Dataset/Bad/0135.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0136.txt,Dataset/Bad/0136.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0137.txt,Dataset/Bad/0137.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0138.txt,Dataset/Bad/0138.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0139.txt,Dataset/Bad/0139.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0140.txt,Dataset/Bad/0140.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0141.txt,Dataset/Bad/0141.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0142.txt,Dataset/Bad/0142.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0143.txt,Dataset/Bad/0143.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0144.txt,Dataset/Bad/0144.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0145.txt,Dataset/Bad/0145.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0146.txt,Dataset/Bad/0146.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0147.txt,Dataset/Bad/0147.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0148.txt,Dataset/Bad/0148.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0149.txt,Dataset/Bad/0149.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0150.txt,Dataset/Bad/0150.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0151.txt,Dataset/Bad/0151.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0152.txt,Dataset/Bad/0152.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0153.txt,Dataset/Bad/0153.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0154.txt,Dataset/Bad/0154.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0155.txt,Dataset/Bad/0155.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0156.txt,Dataset/Bad/0156.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0157.txt,Dataset/Bad/0157.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0158.txt,Dataset/Bad/0158.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0159.txt,Dataset/Bad/0159.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0160.txt,Dataset/Bad/0160.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0161.txt,Dataset/Bad/0161.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0162.txt,Dataset/Bad/0162.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0163.txt,Dataset/Bad/0163.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0164.txt,Dataset/Bad/0164.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0165.txt,Dataset/Bad/0165.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0166.txt,Dataset/Bad/0166.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0167.txt,Dataset/Bad/0167.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0168.txt,Dataset/Bad/0168.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0169.txt,Dataset/Bad/0169.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0170.txt,Dataset/Bad/0170.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0171.txt,Dataset/Bad/0171.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0172.txt,Dataset/Bad/0172.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0173.txt,Dataset/Bad/0173.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0174.txt,Dataset/Bad/0174.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0175.txt,Dataset/Bad/0175.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0176.txt,Dataset/Bad/0176.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0177.txt,Dataset/Bad/0177.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0178.txt,Dataset/Bad/0178.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0179.txt,Dataset/Bad/0179.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0180.txt,Dataset/Bad/0180.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0181.txt,Dataset/Bad/0181.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0182.txt,Dataset/Bad/0182.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0183.txt,Dataset/Bad/0183.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0184.txt,Dataset/Bad/0184.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0185.txt,Dataset/Bad/0185.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0186.txt,Dataset/Bad/0186.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0187.txt,Dataset/Bad/0187.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0188.txt,Dataset/Bad/0188.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0189.txt,Dataset/Bad/0189.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0190.txt,Dataset/Bad/0190.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0191.txt,Dataset/Bad/0191.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0192.txt,Dataset/Bad/0192.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0193.txt,Dataset/Bad/0193.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0194.txt,Dataset/Bad/0194.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0195.txt,Dataset/Bad/0195.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0196.txt,Dataset/Bad/0196.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0197.txt,Dataset/Bad/0197.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0198.txt,Dataset/Bad/0198.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0199.txt,Dataset/Bad/0199.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0200.txt,Dataset/Bad/0200.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0201.txt,Dataset/Bad/0201.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0202.txt,Dataset/Bad/0202.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0203.txt,Dataset/Bad/0203.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0204.txt,Dataset/Bad/0204.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0205.txt,Dataset/Bad/0205.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0206.txt,Dataset/Bad/0206.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0207.txt,Dataset/Bad/0207.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0208.txt,Dataset/Bad/0208.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0209.txt,Dataset/Bad/0209.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0210.txt,Dataset/Bad/0210.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0211.txt,Dataset/Bad/0211.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0212.txt,Dataset/Bad/0212.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0213.txt,Dataset/Bad/0213.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0214.txt,Dataset/Bad/0214.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0215.txt,Dataset/Bad/0215.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0216.txt,Dataset/Bad/0216.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0217.txt,Dataset/Bad/0217.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0218.txt,Dataset/Bad/0218.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0219.txt,Dataset/Bad/0219.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0220.txt,Dataset/Bad/0220.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0221.txt,Dataset/Bad/0221.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0222.txt,Dataset/Bad/0222.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0223.txt,Dataset/Bad/0223.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0224.txt,Dataset/Bad/0224.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0225.txt,Dataset/Bad/0225.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0226.txt,Dataset/Bad/0226.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0227.txt,Dataset/Bad/0227.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0228.txt,Dataset/Bad/0228.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0229.txt,Dataset/Bad/0229.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0230.txt,Dataset/Bad/0230.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0231.txt,Dataset/Bad/0231.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0232.txt,Dataset/Bad/0232.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0233.txt,Dataset/Bad/0233.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0234.txt,Dataset/Bad/0234.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0235.txt,Dataset/Bad/0235.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0236.txt,Dataset/Bad/0236.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0237.txt,Dataset/Bad/0237.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0238.txt,Dataset/Bad/0238.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0239.txt,Dataset/Bad/0239.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0240.txt,Dataset/Bad/0240.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0241.txt,Dataset/Bad/0241.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0242.txt,Dataset/Bad/0242.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0243.txt,Dataset/Bad/0243.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0244.txt,Dataset/Bad/0244.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0245.txt,Dataset/Bad/0245.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0246.txt,Dataset/Bad/0246.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0247.txt,Dataset/Bad/0247.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0248.txt,Dataset/Bad/0248.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0249.txt,Dataset/Bad/0249.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0250.txt,Dataset/Bad/0250.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0251.txt,Dataset/Bad/0251.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0252.txt,Dataset/Bad/0252.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0253.txt,Dataset/Bad/0253.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0254.txt,Dataset/Bad/0254.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0255.txt,Dataset/Bad/0255.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0256.txt,Dataset/Bad/0256.txt,Bad
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Bad/0257.txt,Dataset/Bad/0257.txt,Bad
